"Chuột Razer Deathadder V2 X HyperSpeed","razer","1090000","24","[https://product.hstatic.net/1000026716/product/chu-raz-basilisk-x-hyperspeed-v2_396862a67671458583477b54c25a42cd.gif, https://product.hstatic.net/1000026716/product/ezgif-7-7846758fdffb_a6b9afba7dda42f586685867a6988212.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-razer-deathadder-v2-x-hyperspeed-1_23d023cd08114286bc6b94bc0d776483.jpeg, https://product.hstatic.net/1000026716/product/gearvn-chuot-razer-deathadder-v2-x-hyperspeed-2_2b25ff3423e24220892df89e63bd2897.jpeg, https://product.hstatic.net/1000026716/product/gearvn-chuot-razer-deathadder-v2-x-hyperspeed-3_fb75c4d548b94da7a88ecf711959416f.jpeg, https://product.hstatic.net/1000026716/product/gearvn-chuot-razer-deathadder-v2-x-hyperspeed-4_942823a77db74c58bd814dfe25302096.jpeg, https://product.hstatic.net/1000026716/product/gearvn-chuot-razer-deathadder-v2-x-hyperspeed-6_4fe7748a9d224d2a9aa3f75952ba8e56.jpeg, https://product.hstatic.net/1000026716/product/gearvn-chuot-razer-deathadder-v2-x-hyperspeed-7_4064e69c5e6047a1a15a745d2623ab88.jpeg]","Razer Deathadder V2 X HyperSpeed là một trong những dòng sản phẩm chuột máy tính được hơn 13 triệu người hâm mộ trên khắp thế giới tin cậy, hình dạng mang tính biểu tượng của DeathAdder đã mang lại doanh thu cho vô số chuyên gia nhiều hơn bất kỳ con chuột nào khác. Được hàng triệu game thủ chuyên nghiệp trên thế giới lựa chọn là bạn đồng hành trên mọi trận chiến.","{Hãng sản xuất:=Razer, Kiểu kết nối:=Không dây (2.4GHz và BLE - Bluetooth Low Energy), Cảm biến:=Quang học, Switch:=Razer™ Mechanical Gen-2 Tuổi thọ lên đến 60 triệu lượt nhấn, Thời lượng pin:=Lên đến 235h (2.4GHz). 615h (BLE) với pin AA bên trong Slot pin AA / AAA Hybrid (chỉ dùng 1 loại trong 1 lúc), Độ nhạy (DPI) :=14000, Số nút bấm:=7, Màu sắc:=Đen, Kiểu thiết kế:=Công thái học. thuận tay phải}"
"Chuột Razer Viper V2 Pro","razer","3290000","24","[https://product.hstatic.net/1000026716/product/1_572f2bc7338449078637140d487f2ed8.png, https://product.hstatic.net/1000026716/product/3_8feacad6db9b436cb1679d17674df4b1.png, https://product.hstatic.net/1000026716/product/thumbchuot_c6fb33174cc548f9ba3ff638444de644.png, https://product.hstatic.net/1000026716/product/2_92b2abc3a7cf45e0b2a065142ea3fc5e.png, https://product.hstatic.net/1000026716/product/ontainer_hab_hfe_9398892789790_2-220510-viper-v2-pro-black-1500x1000-6_13fb53e8bf9a4e9797302ae472e81c41.jpg, https://product.hstatic.net/1000026716/product/4_10f15e4768e6498ab9f11f5394ff376c.png, https://product.hstatic.net/1000026716/product/ontainer_hd6_hf9_9398892527646_2-220510-viper-v2-pro-black-1500x1000-5_67b2f96bb67544ce9027f8f62d01e278.jpg, https://product.hstatic.net/1000026716/product/ontainer_h3e_hfd_9398892625950_2-220510-viper-v2-pro-black-1500x1000-4_57232d12c2a14d56b3c536475feb737d.jpg, https://product.hstatic.net/1000026716/product/ontainer_hc7_hf3_9398892396574_2-220510-viper-v2-pro-black-1500x1000-3_622294ec094c49fc9dd5691adf3f091a.jpg, https://product.hstatic.net/1000026716/product/ontainer_h6e_hf6_9398892429342_2-220510-viper-v2-pro-black-1500x1000-2_9baf87dffb674c0993dbb9b7d11abc07.jpg, https://product.hstatic.net/1000026716/product/ontainer_hff_hfd_9398892691486_2-220510-viper-v2-pro-black-1500x1000-1_c51c2ee797804d588172a457aca52c21.jpg]","Razer vừa ra mắt chuột Viper V2 Pro, sản phẩm này nhẹ hơn 20% so với dòng Viper Ultimate trước đây. Thế hệ chuột gaming này của Razer có sự kết hợp của switch thế hệ mới, tuổi thọ pin tốt hơn và cảm biến quang học Focus Pro 30K. Sự kết hợp đã giúp Viper V2 Pro trở thành thế hệ chuột không dây chơi game mang đến cho người dùng những trải nghiệm esport mới.","{DPI tối đa=30000, Cáp=Cáp Razer ™ Speedflex USB Type-C, Switch=Razer ™ thế hệ thứ 3 (lên đến 90 triệu lần nhấp), Số nút có thể lập trình=5, Trọng lượng=58g, Kích thước (D x R x C)=126.7 mm x 57.6 mm x 37.8 mm, Model=Viper V2 Pro, IPS tối đa=750, FEET=100% PTFE, Thương hiệu=Razer}"
"Chuột Razer Viper V2 Pro White","razer","3290000","24","[https://product.hstatic.net/1000026716/product/thumbtainghe_312cb0b8ffd24335b2f89e6ce98aae4f.png, https://product.hstatic.net/1000026716/product/8_ebf139e2b1344f9ca19b52f635de3fe8.png, https://product.hstatic.net/1000026716/product/thumbchuot_a898014b59094fa684a2150c4f57e0fb.png, https://product.hstatic.net/1000026716/product/10_982620bccf234d4bbfe47ec257a7985b.png, https://product.hstatic.net/1000026716/product/ontainer_h59_hff_9398892724254_2-220510-viper-v2-pro-white-1500x1000-6_0d433dde4c9b44de8a6c636aa2537941.jpg, https://product.hstatic.net/1000026716/product/9_7e85ed4bc3aa47769d997155e7b2b032.png, https://product.hstatic.net/1000026716/product/ontainer_hf1_hfb_9398892822558_2-220510-viper-v2-pro-white-1500x1000-5_dda1c7cf94ae42979b923a7bb0f899de.jpg, https://product.hstatic.net/1000026716/product/ontainer_h40_hfa_9398892560414_2-220510-viper-v2-pro-white-1500x1000-4_d8d312155f754ab4a0ca813e827fb356.jpg, https://product.hstatic.net/1000026716/product/ontainer_h02_hff_9398892757022_2-220510-viper-v2-pro-white-1500x1000-3_bfaa32ac9a67435e8cd0b3a6c3cdf9bd.jpg, https://product.hstatic.net/1000026716/product/ontainer_h6f_hf3_9398892363806_2-220510-viper-v2-pro-white-1500x1000-1_56c421e02b2547a283b0fc2346d32beb.jpg]","Razer vừa ra mắt chuột Viper V2 Pro, sản phẩm này nhẹ hơn 20% so với dòng Viper Ultimate trước đây. Thế hệ chuột gaming này của Razer có sự kết hợp của switch thế hệ mới, tuổi thọ pin tốt hơn và cảm biến quang học Focus Pro 30K. Sự kết hợp đã giúp Viper V2 Pro trở thành thế hệ chuột gaming mang đến cho người dùng những trải nghiệm esport mới.","{DPI tối đa=30000, Cáp=Cáp Razer ™ Speedflex USB Type-C, Switch=Razer ™ thế hệ thứ 3 (lên đến 90 triệu lần nhấp), Số nút có thể lập trình=5, Trọng lượng=58g, Kích thước (D x R x C)=126.7 mm x 57.6 mm x 37.8 mm, Model=Viper V2 Pro, IPS tối đa=750, FEET=100% PTFE, Thương hiệu=Razer}"
"Chuột Dare-U LM115G Wireless","dare-u","165000","24","[https://product.hstatic.net/1000026716/product/thumbchuot_615d44df818a4380b09d876790c5246a.png, https://product.hstatic.net/1000026716/product/gearvn-dare-u-lm115g-wireless-4.png, https://product.hstatic.net/1000026716/product/gearvn-dare-u-lm115g-wireless-3.png, https://product.hstatic.net/1000026716/product/gearvn-dare-u-lm115g-wireless-2.png]","DareU LM115G là một trong những dòng chuột không dây mang đến cho người dùng sự mới mẻ trong thiết kế. Với tông màu đen huyền bí và sang trọng cùng với đó mang trên mình thiết kế bo tròn cho cảm giác thoải mái khi dùng. Sản phẩm tương thích và dễ dàng kết nối với nhiều hệ điều hành.","{Sóng:=2.4GHz, Trọng lượng:=90 g, Hãng sản xuất:=Dareu, Model:=LM115G, Số nút=6, Cảm biến:=PAW3512, Kích thước:=107.5 x 59.15 x 38.29 (mm), Switch:=Silent 3 triệu lượt nhấn, Loại:=Chuột Wireless, DPI:=800 / 1200 / 1600}"
"Chuột DareU LM115B Wireless + Bluetooth - Black","dare-u","269000","24","[https://product.hstatic.net/1000026716/product/lm115b-500-b-1_559e820492ea4e96a01eb618fa5b59b3.png, https://product.hstatic.net/1000026716/product/lm115b-500-b-3_a08c0dd5a79e46caba3902ecff41bac9.png, https://product.hstatic.net/1000026716/product/lm115b-500-b-4_4924dcc28a4d461f966617be0b08aa2f.png, https://product.hstatic.net/1000026716/product/lm115b-500-b-5_466af502220a4e9e8f46f4a3f9a6500c.png, https://product.hstatic.net/1000026716/product/lm115b-500-b-2_12bdc735f79e45a8974fc6d00c5dd67d.png]","Chuột DareU LM115B là một trong những sản phẩm mới thuộc phân khúc chuột văn phòng của nhà DareU. Nó được trang bị 'Silent switch' (công tắc im lặng) giúp hạn chế phát ra âm thanh khi nhấp chuột.","{Chất liệu=ABS, Độ bền=3 triệu lần click, Trọng lượng=90g, Kích thước=107 x 59 x 38 mm, Tương thích=Windows XP/7/8 or higher ; MacOS, Màu sắc=Đen, Loại chuột=Chuột văn phòng, DPI=800-1600, Kết nối=Wireless 2.4GHz Nano Receiver + Bluetooth 5.0}"
"Chuột Dare-U EM908 RGB","dare-u","390000","24","[https://product.hstatic.net/1000026716/product/dareu-em908-gearvn.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-dare-u-em908-rgb-2_f22bb78ae35a47fe973931cefe82c590.png, https://product.hstatic.net/1000026716/product/gearvn-chuot-dare-u-em908-rgb_53fc9107769242c5b2b89bb3a7607651.png, https://product.hstatic.net/1000026716/product/em908_-_packing.png]","DAREU EM908 là một trong những dòng chuột gaming giá rẻ đáng mua nhất hiện nay, sỡ hữu những hiệu năng tuyệt đáp ứng tốt những yêu cầu cho người sử dụng.","{Hãng sản xuất:=DareU, Model:=EM908 Black, Kiểu kết nối:=Có dây, Số nút:=6 nút, Kiểu cầm:=Ergonomic / Công thái học, Khối lượng:=85g, Đèn LED:=RGB, Kích thước:=122 x 67 x 40 mm, Cảm biến:=BRAVO ATG4090, Độ phân giải (CPI/DPI)=6000DPI, Dây:=1.8m, Màu sắc:=Đen}"
"Chuột Dare-U A960s Ultralight","dare-u","490000","24","[https://product.hstatic.net/1000026716/product/gearvn-chuot-dare-u-a960s-ultralight-2332_5ed6f1bf9e1942c4a83c339fa94783f6.jpg, https://product.hstatic.net/1000026716/product/chuot-dare-u-a960s-ultralight-2_54d4bda865f34a8ca81e2dcdb63ca235.png, https://product.hstatic.net/1000026716/product/chuot-dare-u-a960s-ultralight-3_3641c03fa3cb4034b31bd52b2ca13c09.png, https://product.hstatic.net/1000026716/product/chuot-dare-u-a960s-ultralight-4_f36dd241d03a40d7ac4837827c4ce412.png]","Khi mà chuột ""siêu nhẹ"" đã trở thành xu hướng, thì Dare-U A960s Ultralight là dòng chuột gaming giá rẻ đầu tiên đạt được trọng lượng siêu nhẹ (chỉ 65 gram) mà không cần dùng vỏ lỗ. Đây là một bước tiến vượt bậc mà các nhà sản xuất chuột gaming khác phải ganh tị với DareU. Đó là phương pháp làm vỏ chuột rất mỏng để giảm trọng lượng của chuột xuống mức tối đa, các thành phần cấu tạo nên vỏ chuột sẽ được làm mỏng hơn, nhưng sẽ được gia cố bởi hệ thống giá đỡ bên trong chuột, thực sự bất ngờ với Dare-U A960s Ultralight bởi từ trước tới giờ, chỉ có Razer và Logitech (rất đắt tiền) mới làm công nghệ vỏ mới này.","{Độ nhạy ( DPI )=800-12.000, Trọng lượng:=65g ULTRALIGHT, Hãng sản xuất:=Dare-U, Thông số IPS:=150IPS, Switch:=DAREU (50 triệu lần click), Kích thước:=122 x 65 x 39 mm, Dây:=1.8m - EASY & ULTRAFLEX (bọc dù chống đứt siêu bền), Tần số phản hồi:=1000Hz}"
"Chuột Steelseries Prime Wireless","steelseries","1790000","12","[https://product.hstatic.net/1000026716/product/chu-steel-prime-mini-wireless_d9622bde8528432ba3c425845336e0f3.gif, https://product.hstatic.net/1000026716/product/thumbchuot_358f9870eeae44509c5ef7e7d7a356d8.png, https://product.hstatic.net/1000026716/product/untitled__1__b49e7c034f4249e18dd1d9b712afbd80.png, https://product.hstatic.net/1000026716/product/uyimg_prime_wl_005.png__1920x1080_q100_crop-fit_optimize_subsampling-2_4b28d10edcc04436ab672aaab4acc33d.png, https://product.hstatic.net/1000026716/product/uyimg_prime_wl_004.png__1920x1080_q100_crop-fit_optimize_subsampling-2_c78600c189164ef5859c03ea26f94262.png, https://product.hstatic.net/1000026716/product/uyimg_prime_wl_006.png__1920x1080_q100_crop-fit_optimize_subsampling-2_2487e9932f414d998a98be4270fee6e5.png]","Được đồng phát triển cùng những người chơi Esport chuyên nghiệp hàng đầu thế giới, mọi khía cạnh của chuột gaming SteelSeries Prime Wireless đều được thiết kế tỉ mỉ với mục tiêu duy nhất: CHIẾN THẮNG.","{Polling Rate=1000Hz / 1 ms, Thời lượng pin=100h, Số nút=6, Cảm biến=SteelSeries TrueMove Air, Trọng lượng=80g, Switch Type=Prestige OM™ mechanical switches (100 triệu lần nhấn), Illumination=1 Zone, Thiết kế=Công thái học. thuận tay phải, Kết nối=2.4GHz / Không dây, Loại cảm biến=Quang học, CPI=100-18000 CPI, IPS=400. trên bề mặt SteelSeries QcK}"
"Chuột Steelseries Rival 3","steelseries","590000","12","[https://product.hstatic.net/1000026716/product/thumbchuot_e01eec6957cc40a88aba550b80cffed2.png, https://product.hstatic.net/1000026716/product/chuot-steelseries-rival-3-gearvn-1_3ce6f23142cd4f72a0504c7358ff30da.jpg, https://product.hstatic.net/1000026716/product/chuot-steelseries-rival-3-gearvn-2_50260f9a42f74872913e13b3347431db.jpg, https://product.hstatic.net/1000026716/product/chuot-steelseries-rival-3-gearvn-7_eafd94973b8e4c60ba8b5ccf71039057.jpg, https://product.hstatic.net/1000026716/product/chuot-steelseries-rival-3-gearvn-3_0843c45a09e14186bc210562c680d42d.jpg]","Steelseries Rival 3 là một trong những dòng chuột máy tính sở hữu thiết kế đối xứng với các nút bấm được bố trí thông minh, hợp lý giúp người chơi dễ dàng sử dụng nhiều thác tác khi chơi game giải trí. Đặc biệt, với hệ thống LED chiếu sáng sinh động sẽ giúp góc máy gaming của bạn thêm phần nổi bật. Hứa hẹn đây sẽ là một trong những dòng chuột gaming dưới 1 triệu rất đáng trải nghiệm.","{Hãng sản xuất:=Steelseries, Kiểu kết nối:=Có dây, Kiểu cầm:=Fingertip. Claw, Cảm biến:=SteelSeries TrueMove Core ( Quang học ), Đèn led:=3 vùng sáng RGB, Màu sắc:=Đen, Kiểu thiết kế:=Công thái học tay phải}"
"Chuột Steelseries Rival 3 Wireless","steelseries","1290000","12","[https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival-3-wireless-666_bf9270d496d0441997a1552462e77273.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival-3-wireless-2_28c5bf58bcea4f56ac8b0f4380473aab.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival-3-wireless-4_c9ac5b31bec64fab99480ea344b26a4f.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival-3-wireless-1_44e9e283f65e4516b3d08079b542c410.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival-3-wireless-3_819d2c6496d8420d887bb9f3d49d4757.jpg]","Chuột máy tính không dây Steelseries Rival 3 Wireless với chất liệu polymer cao cấp và cùng Switch 60 triệu lần nhấp – tính năng không thể thiếu dành cho những con chuột đắt nhất của Steelseries, mọi phần của nó đều được đúc kết để đảm bảo độ chắc chắn khi sử dụng trong thời gian lâu dài.","{Polling Rate=1000Hz / 1 ms, Shape=Ergonomic. Right-Handed, OS=Windows. Mac. Xbox. and Linux. USB port required., Weight Length Width Height=106g (two batteries). 96g (one battery) 120.60mm / 4.74 inches 58.30mm / 2.30 inches (front). 67.00mm / 2.64 inches (back) 21.50mm / 0.85 inches (front). 37.90mm / 1.49 inches (back), Connection=2.4GHz / Bluetooth 5.0, Switch Type=SteelSeries mechanical switches. rated for 60 million clicks, Core Construction=ABS Plastic, IPS=400. on SteelSeries QcK surfaces, Number of Buttons=6, Battery Life=400+ hours*, Sensor Type=Optical, Hardware Acceleration=None (Zero Hardware Acceleration), Illumination=1 Zone (notification), Software=SteelSeries Engine 3.18.4+. for Windows (7 or newer) and Mac OSX (10.12 or newer), Back Cover Material=Black Matte Finish, Acceleration=40G, CPI=100–18.000 in 100 CPI Increments, Sensor=SteelSeries TrueMove Air}"
"Chuột SteelSeries Aerox 3","steelseries","1490000","12","[https://product.hstatic.net/1000026716/product/thumbchuot_3de1f64977184d72b2d594e4fcad3de9.png, https://product.hstatic.net/1000026716/product/image_12297fd26acb452b8f68b2a288b55db2.jpg, https://product.hstatic.net/1000026716/product/716u_lji0ql._ac_sl1500__7459fd1bd6dd4ee0a9f21359571e010b.jpg, https://product.hstatic.net/1000026716/product/719y4hmzgkl._ac_sl1500__8499dfcf4b64464fb9b0788b6b2de91b.jpg, https://product.hstatic.net/1000026716/product/71-gl8rlhul._ac_sl1500__6fc4505196f3445b80fa1a32d9e88e10.jpg, https://product.hstatic.net/1000026716/product/71vpcx-roll._ac_sl1500__beb490cf8513475ca037cea9d36e1181.jpg, https://product.hstatic.net/1000026716/product/81xtd2glptl._ac_sl1500__22d7ff4f463a4224a1365dbcfd903077.jpg, https://product.hstatic.net/1000026716/product/81hbkzbeg1l._ac_sl1500__79345b59bc914669a4e26e5aa3219d6f.jpg]","Chuột SteelSeries Aerox 3 mang lại thiết kế tổ ong vô cùng mới lạ với chúng ta. Sở hữu những lỗ ngay trên chuột như những tổ ong đem lại trọng lượng không thể tin nổi - 57g, mang lại cảm giác cầm chuột vô cùng nhẹ nhàng và thông thoáng nhờ vào các lỗ thoát khí trên bề mặt. Cùng thiết kế công cơ học, SteelSeries Aerox 3 có thể sử dụng thoải mái cho dù bạn thuận tay nào đi chăng nữa.","{Switch chính=SteelSeries, DPI tối đa=8500, Kiểu chuột=Đối xứng, Cảm biến=Steelseries TrueMove Core, Số nút có thể lập trình=6, Trọng lượng=57 g, Độ trễ=1ms, LED=RGB, Màu sắc=Đen, Loại chuột=Game FPS, Kết nối=Dây cáp USB, Thương hiệu=SteelSeries}"
"Chuột Steelseries Rival 5","steelseries","850000","12","[https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival5-1_e2f4f1d8a4b94724ba71e776e2f0cefd.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival5-2_f3f49087f4da4b568a8775af2fd23493.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival5-3_05b820f87f3f49d6a0a14cf7c07af1ef.jpg, https://product.hstatic.net/1000026716/product/gearvn-chuot-steelseries-rival5-4_043b2519b9154cf0b6d9006e2da78c6b.jpg]","Người chơi được quyền chỉnh các phím quan trọng tạo sự thuận tiện trong việc sử dụng. Bên hông chuột kèm theo 5 nút nhấn được thiết kế cho việc sử dụng của ngón cái. Tăng tốc độ thực hiện được nhiều thao tác để người chơi có những giây phút trải nghiệm game tuyệt vời.","{Trọng lượng:=85g, CPI:=18000 CPI, Số nút:=9, Thiết kế:=Công thái học. thuận tay phải, Cảm biến:=SteelSeries TrueMove Air, Illumination:=10-Zone RGB, Chiều dài cáp:=2m, Loại cảm biến:=Quang học, IPS:=400. trên bề mặt SteelSeries QcK, Switch Type:=SteelSeries IP54 mechanical switches (80 triệu lần nhấn), Kết nối:=Có dây}"
"Chuột Steelseries Aerox 3 Wireless Snow Edition","steelseries","2290000","12","[https://product.hstatic.net/1000026716/product/gearvn-chuo-t-steelseries-aerox-3-wireless-snow-edition-1_5508676fc8d74c96aab9a00d2d0b2e54.png, https://product.hstatic.net/1000026716/product/gearvn-chuo-t-steelseries-aerox-3-wireless-snow-edition-2_931fccf8e98141128c0513c6aa66a1c8.png, https://product.hstatic.net/1000026716/product/gearvn-chuo-t-steelseries-aerox-3-wireless-snow-edition-3_c08f23fd7f654c53b0307eb8fc667796.png, https://product.hstatic.net/1000026716/product/gearvn-chuo-t-steelseries-aerox-3-wireless-snow-edition-4_93ff52a35fe94fa9b1a5499b7de3ffef.png]","Lightweight hay mỏng nhẹ, xu hướng thiết kế mới dành cho chuột máy tính. Nay đã được Steelseries đã mang lên dòng sản phẩm chuột wireless Aerox 3 của mình. Chúng ta sẽ đến ngay với phiên bản Steelseries Aerox 3 Wireless Snow Edition thuần khiết với màu trắng ngay sau đây.","{Cảm biến=SteelSeries TrueMove Air, Model=Steelseries Aerox 3 Wireless Snow Edition, Hãng sản xuất=Steelseries, Loại cảm biến=Optical}"
"Chuột SteelSeries Aerox 9 Wireless","steelseries","3290000","12","[https://product.hstatic.net/1000026716/product/black_pdp_buyimg_2.png__1920x1080_q100_crop-fit_optimize_subsampling-2_d226819151f74ac1b806e018cd245b07.png, https://product.hstatic.net/1000026716/product/black_pdp_buyimg_5.png__1920x1080_q100_crop-fit_optimize_subsampling-2_2195823fa34248f5902d13011069c4a2.png, https://product.hstatic.net/1000026716/product/black_pdp_buyimg_3.png__1920x1080_q100_crop-fit_optimize_subsampling-2_756a392af96245518d3aeabfafe81018.png, https://product.hstatic.net/1000026716/product/black_pdp_buyimg_4.png__1920x1080_q100_crop-fit_optimize_subsampling-2_49c37b6649104dc89176f023ac13b3b4.png]","Nếu bạn thích góc máy làm việc và chơi game gọn gàng thì những thiết bị kết nối thông qua Bluetooth hoặc True Wireless từ bàn phím cho đến chuột không dây sẽ là những lựa chọn bạn không nên bỏ qua.","{Cảm biến=SteelSeries TrueMove Air, Model=SteelSeries Aerox 9 Wireless, Hãng sản xuất=Steelseries, Loại cảm biến=Optical}"
"Chuột Rapoo V16 RGB","rapoo","290000","24","[https://product.hstatic.net/1000026716/product/thumbchuot_8a6c724036b24e80b6c445ae43ab7d83.png, https://product.hstatic.net/1000026716/product/v16-black-4_6d044afdcf4f414eaa0297ed8f97e1d8.jpg, https://product.hstatic.net/1000026716/product/v16-black-3_5964c8346a96412e9df6fbd39f043870.jpg, https://product.hstatic.net/1000026716/product/v16-black_6a07c9dd9d00457ca57a1edefb3b042d.jpg, https://product.hstatic.net/1000026716/product/v16-black-orange-3_d00f305a9b27404d814712023a8e3ac0.jpg, https://product.hstatic.net/1000026716/product/v16-black-green14_f1bab3cd7bbe48808dd7bef3fd126e96.jpg, https://product.hstatic.net/1000026716/product/v16-black-5_2f0b12acb5254965a31fd0572a2ec3df.jpg, https://product.hstatic.net/1000026716/product/v16rgb_9fcebf7d62cd43e7bfa4b68a3a6559aa.jpg]","Được biết đến với những sản phẩm chuột máy tính giá rẻ, Rapoo luôn là cái tên được nhắc đến mỗi khi người dùng chọn mua sản phẩm này. Và tiếp nối thế hệ V16 Black, Rapoo V16 RGB sẽ là phiên bản nâng cấp tiếp theo với những cải tiến nổi bật. Hãy cùng GEARVN đến với sản phẩm này ngay sau đây nhé !","{Hãng sản xuất:=Rapoo, Model:=Rapoo V16 RGB, Độ nhạy ( DPI ):=12800. Adjustable, Đèn led:=RGB, Số nút bấm:=5, Màu sắc:=Đen, Kết nối:=USB 3.0, Drivers:=Có, Kiểu thiết kế:=Đối xứng}"
"Chuột Rapoo V280 RGB","rapoo","290000","24","[https://product.hstatic.net/1000026716/product/gearvn_rapoo_v280.png, https://product.hstatic.net/1000026716/product/picture2_7f80f11c45b14f89a073abb8eb4a19b6.png]","Thiết kế công thái học kiểu dáng đối xứng chọ mọi game thủ Bộ cảm biến quang học HD và tốc độ tracking IPS 80 inch/s Chuyển đổi DPI với 7 mức từ 500 – 7000 đáp ứng thao tác thể loại Game Bộ nhớ tích hợp bên trong lưu cấu hình phím macro, DPI và chế độ hiệu ứng ánh sáng Hệ thống ánh sáng đa sắc thiết lập lên tới 16 triệu màu Cảm biến chạm tay làm thay đổi ánh sáng nền thêm hào hứng","{Hãng sản xuất:=Rapoo, Chiều dài dây:=1.8m, Đèn led:=RGB, Độ nhạy (DPI):=Lên tới 7000, Màu sắc:=Đen, Kết nối:=Có dây}"
"Chuột Không Dây Rapoo M10 Plus","rapoo","160000","24","[https://product.hstatic.net/1000026716/product/thumbchuot_17893e3956064dd5be2a59f9d6d7b108.png]","Chuột máy tính không dây là một trong những sự lựa chọn hàng đầu vì sự tiện lợi và dễ dàng kết nối với nhiều thiết bị khác nhau từ máy tính, laptop.","{Chuẩn giao tiếp=USB-Wireless, Kiểu thiết kế=Đối xứng}"
"Chuột Không Dây Rapoo M21 Silent","rapoo","200000","24","[https://product.hstatic.net/1000026716/product/thumbchuot_319f928f991a4303a119531a028fca35.png]","Chuột máy tính không dây là một trong những sự lựa chọn hàng đầu khi có nhu cầu học tập, làm việc và giải trí ở bất kỳ đâu. Vì sự tiện lợi và dễ dàng kết nối với nhiều thiết bị khác nên đây luôn là thiết bị ngoại vi được nhiều người dùng tin chọn.","{Chuẩn giao tiếp=Wireless 2.4Ghz, Kiểu thiết kế=Đối xứng}"
"Chuột Không Dây Rapoo M22 Silent","rapoo","190000","24","[https://product.hstatic.net/1000026716/product/thumbchuot_e424f7d7b7394d0ead0a023cbf923568.png]","Chuột máy tính không dây là một trong những sự lựa chọn hàng đầu khi có nhu cầu học tập, làm việc và giải trí ở bất kỳ đâu. Vì sự tiện lợi và dễ dàng kết nối với nhiều thiết bị khác nên đây luôn là thiết bị ngoại vi được nhiều người dùng tin chọn.","{Chuẩn giao tiếp=Wireless 2.4Ghz, Kiểu thiết kế=Đối xứng}"
"Chuột Không Dây Rapoo M20 Plus","rapoo","200000","24","[https://product.hstatic.net/1000026716/product/4_15_db324cc9e578467994e281d8de4b7641.png, https://product.hstatic.net/1000026716/product/1_49_1_bdc1755dd30d42a6be01d9b3167c34ad.png, https://product.hstatic.net/1000026716/product/7_3_b381df6afacd44c29881429d7f5d02f1.png, https://product.hstatic.net/1000026716/product/6_7_ff81b0b66a104a6cad8f87088d718c72.png]","Chuột máy tính không dây là một trong những sự lựa chọn hàng đầu vì sự tiện lợi và dễ dàng kết nối với nhiều thiết bị khác nhau từ máy tính, laptop.","{Chuẩn giao tiếp=USB-Wireless, Kiểu thiết kế=Đối xứng}"
"Chuột Rapoo V30 RGB","rapoo","330000","24","[https://product.hstatic.net/1000026716/product/1603873230-9543_7ed923ffed234558ac8127c7cc49b575.png, https://product.hstatic.net/1000026716/product/1603873235-1001_3bf0bc4c3ab841ec9c76684a5f635452.png, https://product.hstatic.net/1000026716/product/1603873234-8011_b35e63ec65854013afeca783ac4f77d1.png, https://product.hstatic.net/1000026716/product/1603873237-4894_ba7c614641e74af78577e121165277b8.png, https://product.hstatic.net/1000026716/product/1603873238-7027_47b8798902b846029e25f8891a8f9526.png]","Được thiết kế để sử dụng tay phải, với thiết kế thông minh đây sẽ là một trong những dòng chuột máy tính giúp ngăn chặn sự căng thẳng không cần thiết trên tay của bạn để cho phép cầm thoải mái ngay cả trong các trò chơi lâu nhất của bạn. Tự tin là tốt, kiểm soát tốt hơn.","{Số Nút=7 nút, Trọng Lượng=131g, Size=127*65.5*40mm, Tên Sản Phẩm=V30, LED=RGB, Return rate=100/250/500/1000hz, DPI=200-5000, Thương Hiệu=Rapoo, Kết Nối=Có Dây - USB}"
