"Bàn phím cơ Filco Majestouch Minila-R Convertible Galaxy Gold","Filco","6160000","USA","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057281884405.jpg?v=1677229028&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057281949941.jpg?v=1677228870&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057281982709.jpg?v=1677228697&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057282146549.jpg?v=1677228729&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057282081013.jpg?v=1677228700&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057282179317.jpg?v=1677228736&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057282277621.jpg?v=1677228886&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-minila-r-convertible-galaxy-gold-37057282343157.jpg?v=1677229211&width=1200]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng từ Nhật Bản","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơ Filco Majestouch Minila-R Convertible còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Keycap=""Patch"" keycap PBT Doubleshot Medium Profile, Bảo hành=60 tháng đổi mới, Thông số khác=Hỗ trợ layout Windows  macOS trên một bàn phím Layout: ANSI (US) 60% Mini - Đủ phím chức năng như TKL, Switch=Cherry MX Blue (50g  clicky) Cherry MX Brown (45g  tactile) Cherry MX Red (45g  linear) Cherry MX Black (60g  linear) Cherry MX Silent (45g  linear), Pin=2 x AA Alkaline Thời gian sử dụng 8-12 tháng, Trọng lượng=680g, Kích thước=297mm x 124mm x 40mm (46mm khi nâng chân), Tương thích=Windows MacOS Android iOS, Phụ kiện kèm theo=1x Keycap Artisan vàng 1x Keycap Artisan bạc 1x Khăn phủ bảo vệ 1x Khăn Filco 1x Tấm phủ bảo vệ 11x Keycap 1x Keypuller đặc biệt 2x Pin AA (1.5V) 1x Cáp USB, Kết nối=4 x Bluetooth 5.1 1 x USB (cáp rời), Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Designed and Handmade in Japan; Components made in Taiwan.}","{Bluetooth=Chuẩn kết nối 5.1 tiết kiệm pin, Japan=Hoàn thiện từ vàng, 60 tháng=Bảo hành đổi mới}","keyboard","13","keyboard","13"
"Bàn phím cơ Low-profile Filco Majestouch Stingray Ninja (TKL/Full)","Filco","3850000","USA","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416730357.jpg?v=1677238040&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416795893.jpg?v=1677238205&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416828661.jpg?v=1677238209&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416861429.jpg?v=1677239645&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416894197.jpg?v=1677238211&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416926965.jpg?v=1677247395&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416959733.jpg?v=1677247398&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010416992501.jpg?v=1677247401&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-low-profile-filco-majestouch-stingray-ninja-tkl-full-37010417025269.jpg?v=1677247565&width=1600]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Bàn phím cơ siêu bền từ Nhật Bản","Xuất thân từ Nhật Bản - đất nước nổi tiếng với các sản phẩm nồi đồng cối đá, độ bền vượt trội mà bạn yên tâm sử dụng từ năm này qua năm nọ và Filco không phải ngoại lệ. Các sản phẩm bàn phím cơ Filco được thiết kế tối giản nhưng chăm chút từng chi tiết về phần cứng, linh kiện nhằm đạt độ bền tối đa mà bột bàn phím cơ có thể đạt được. 5 năm, 10 năm,... thời gian cũng không làm khó được bàn phím cơ Filco.","{Keycap=ABS Low profile Ký tự in mặt trước kiểu Ninja, Bảo hành=60 tháng đổi mới, Thông số khác=Điểm mỏng nhất bàn phím chỉ 22mm Tích hợp phím khóa Windows  đổi vị trí phím trực tiếp không cần phần mềm  DIP Switch, Switch=Cherry MX Low Profile Red (45g) - Không khấc - Nhận phím tại 1.2mm - Hành trình phí 3.2mm, Trọng lượng=TKL: 0.9kg Fullsize: 1.1kg, Kích thước=TKL: 358 × 138 × 31.7mm (40.7mm khi nâng chân） Fullsize: 440 × 138 × 31.7mm (40.7mm khi nâng chân), Tương thích=Windows MacOS Linux (Yêu cầu cổng USB), Phụ kiện kèm theo=5 x Keycap 1 x Keypuller 1 x Đầu chuyển PS/2 1 x Tấm phủ bảo vệ, Kết nối=USB (cáp liền), Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Filco  Designed in Japan}","{Low Profile=Thiết kế gõ phím nhẹ nhàng, 22mm=Mỏng nhất nhà Filco, 60 tháng=Bảo hành đổi mới}","keyboard","17","keyboard","17"
"Bàn phím cơ Filco Majestouch Xacro M3A","Filco","3960000","korea","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385463029.jpg?v=1677224342&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-38338270429429.jpg?v=1677224163&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385233653.jpg?v=1677223982&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385102581.jpg?v=1677223985&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385594101.jpg?v=1677223988&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385430261.jpg?v=1677223991&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385135349.jpg?v=1677223994&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385364725.jpg?v=1677223997&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-38342811287797.jpg?v=1677224000&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-38342811255029.jpg?v=1677224166&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-37787385299189.jpg?v=1677242348&width=1600,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-xacro-m3a-38337294205173.jpg?v=1677241982&width=1600]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Bàn phím cơ siêu đa năng, hỗ trợ keymap, và rất nhiều thứ chỉ Xacro M3A có","Khác biệt với toàn bộ sản phẩm truyền thống của Filco Nhật Bản, Xacro M3A là chiếc bàn phím cơ đầu tiên của Filco trang bị tính năng keymap, có phần mềm hỗ trợ trên máy tính, layout 65% chuẩn, cổng kết nối USB Type-C, và rất nhiều tính năng độc đáo như hỗ trợ các layout Windows/MacOS hay mới mẻ hơn như Dvorak và Colemak. Với game thủ, lập trình viên hay đơn giản là những bạn yêu thích layout 65% mới mẻ, Filco Majestouch Xacro M3A là một chiếc bàn phím cơ đẳng cấp đến từ Nhật Bản mà bạn không thể bỏ qua.","{Keycap=PBT OEM Profile, Bảo hành=60 tháng đổi mới, Thông số khác=Hỗ trợ keymap trực tiếp trên bàn phím hoặc qua phần mềm Filco Assist Layout 65% spacebar tiêu chuẩn và có cụm mũi tên Tích hợp tối đa 4 profile để thiết lập macro Trang bị 3 nút M1  M2  M3 riêng biệt để keymap phím., Switch=Cherry MX Blue (50g  clicky) Cherry MX Brown (45g  tactile) Cherry MX Red (45g  linear) Cherry MX Silent (45g  linear) Cherry MX Speed Silver (45g  linear  siêu nhạy), Trọng lượng=740g, Kích thước=318mm x 124mm x 39mm (49.5mm khi nâng chân), Tương thích=Windows MacOS Linux (Yêu cầu cổng USB), Phụ kiện kèm theo=10 x Keycap 1 x Keypuller 1 x Cáp USB-C 1 x Tấm phủ bảo vệ, Kết nối=USB-C (cáp rời), Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Filco  Designed in Japan}","{65%=Spacebar chuẩn, 60 tháng=Bảo hành đổi mới, Keymap=Hỗ trợ Macro}","keyboard","18","keyboard","18"
"Bàn phím cơ Keychron K1v5 - LED RGB","Keychron","2090000","denmark","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k1v5-led-rgb-37660947513589.jpg?v=1677241271&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k1v5-led-rgb-37660939780341.jpg?v=1677240904&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k1v5-led-rgb-37660939714805.jpg?v=1677240906&width=1800]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K1v5 - LED RGB còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","18","keyboard","18"
"Bàn phím cơ Filco Majestouch Convertible 2 Wood Blue (TKL/Full)","Filco","4840000","korea","60","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289126133.jpg?v=1677233162&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289158901.jpg?v=1677233165&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289191669.jpg?v=1677233174&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289224437.jpg?v=1677233176&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289257205.jpg?v=1677233168&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289289973.jpg?v=1677232835&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289322741.jpg?v=1677249365&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289355509.jpg?v=1677249368&width=1200,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-filco-majestouch-convertible-2-wood-blue-tkl-full-37057289388277.jpg?v=1677249371&width=709]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng từ Nhật Bản","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơ Filco Majestouch Convertible 2 còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Keycap=ABS, Bảo hành=60 tháng đổi mới, Thông số khác=Layout: ANSI (US), Switch=Cherry MX Blue (50g  clicky) Cherry MX Brown (45g  tactile) Cherry MX Red (45g  linear) Cherry MX Black (60g  linear) Cherry MX Silent (45g  linear), Pin=8-12 tháng, Trọng lượng=TKL: 980g Fullsize: 1.2kg, Kích thước=TKL: 359 x 137 x 38.5mm (49.5mm với chân nâng) Fullsize: 440 x 138 x 38.5mm (49.5mm với chân nâng), Tương thích=Windows MacOS Android iOS, Phụ kiện kèm theo=3 x Keycap 2 x pin AA (1.5V) 1 x Cáp USB 1 x Tấm phủ bảo vệ, Kết nối=4 x Bluetooth 1 x USB (cáp rời), Mạch=Chất liệu FR-4 sợi thủy tinh 2 lớp, Thương hiệu=Filco  Designed in Japan}","{Bluetooth=Kết nối không dây tới 4 thiết bị, Japan=Hoàn thiện thủ công tại Nhật Bản, 60 tháng=Bảo hành đổi mới}","keyboard","17","keyboard","17"
"Bàn phím cơ Keychron K4 Pro - Khung nhôm","Keychron","2590000","korea","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k4-pro-khung-nhom-38895545516277.jpg?v=1677549062&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k4-pro-khung-nhom-38895545549045.jpg?v=1677549069&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k4-pro-khung-nhom-38895545581813.jpg?v=1677549067&width=1800]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K4 Pro - Khung nhôm còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","6","keyboard","6"
"Bàn phím cơ Keychron K3 Pro - Khung nhôm","Keychron","2590000","USA","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k3-pro-khung-nhom-38895544500469.jpg?v=1677548882&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k3-pro-khung-nhom-38895544467701.jpg?v=1677548888&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k3-pro-khung-nhom-38895544434933.jpg?v=1677548885&width=1800]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K3 Pro - Khung nhôm còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","1","keyboard","1"
"Bàn phím cơ Keychron K5 - LED RGB","Keychron","2390000","denmark","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k5-led-rgb-38577818861813.jpg?v=1677240731&width=800, https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k5-led-rgb-38577818861813.jpg?v=1677240731&width=800]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K5 - LED RGB còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","17","keyboard","17"
"Bàn phím cơ Keychron K2 Pro - Khung nhôm","Keychron","2590000","korea","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k2-pro-khung-nhom-38895541125365.jpg?v=1677548702&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k2-pro-khung-nhom-38895541092597.jpg?v=1677548705&width=1800,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-keychron-k2-pro-khung-nhom-38895541158133.jpg?v=1677548708&width=1800]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Keychron K2 Pro - Khung nhôm còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","14","keyboard","14"
"Bàn phím cơ Logitech MX Mechanical Wireless - Mini","Logitech","3599000","korea","12","[https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38703766143221.jpg?v=1677238394&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166573813.jpg?v=1677238397&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166409973.jpg?v=1677238400&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166508277.jpg?v=1677238566&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166344437.jpg?v=1677238203&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166606581.jpg?v=1677238023&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166311669.jpg?v=1677238026&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166278901.jpg?v=1677238029&width=1500,  https://cdn.shopify.com/s/files/1/0636/9044/0949/products/ban-phim-c-logitech-mx-mechanical-wireless-mini-38657166442741.jpg?v=1677238031&width=1500]","Mẫu bàn phím cơ vô cùng đặc biệt khi có thể sử dụng như bàn phím cơ Tenkeyless 87 phím trong kích thước của bàn phím cơ Mini chỉ 63 phím.","Một bàn phím cơ không dây đa năng","Bên cạnh những tính năng thông minh giúp bạn gõ phím dễ dàng và thoải mái hơn, bàn phím cơBàn phím cơ Logitech MX Mechanical Wireless - Mini còn có thiết kế đẹp mắt và tiện dụng, phù hợp với những ai muốn sở hữu một chiếc bàn phím chất lượng cao và sang trọng. Không chỉ vậy, với khả năng kết nối với 4 kết nối Bluetooth và 1 kết nối USB, sản phẩm này còn mang đến sự tiện lợi cho người dùng khi có thể sử dụng trên nhiều thiết bị và hệ điều hành khác nhau. Chắc chắn đây sẽ là một sản phẩm không thể bỏ qua cho những ai yêu thích công nghệ và đang tìm kiếm một bàn phím cơ đẳng cấp.","{Độ chính xác tiên tiến=CẢM BIẾN HERO 25K, Kết nối không dây=LIGHTSPEED, Tương thích sạc không dây=POWERPLAY}","{LIGHTSPEED=Kết nối không dây, CẢM BIẾN HERO 25K=Độ chính xác tiên tiến, POWERPLAY=Tương thích sạc không dây}","keyboard","1","keyboard","1"
